system:time_start,RS,Tmax,Tmin
"Apr 13, 1961",18.462,31.87,17.715
"Apr 14, 1961",17.823,31.729,18.346
"Apr 15, 1961",18.394,30.978,18.606
"Apr 16, 1961",13.23,30.762,19.248
"Apr 17, 1961",17.633,30.454,18.614
"Apr 18, 1961",16.04,29.989,17.163
"Apr 19, 1961",14.406,25.337,17.899
"Apr 20, 1961",18.714,25.187,13.961
"Apr 21, 1961",15.667,24.518,14.742
"Apr 22, 1961",15.06,26.177,14.93
"Apr 23, 1961",13.212,24.99,15.717
"Apr 24, 1961",14.468,27.86,18.667
"Apr 25, 1961",8.941,23.144,17.589
"Apr 26, 1961",13.042,23.659,15.425
"Apr 27, 1961",16.386,24.941,11.713
"Apr 28, 1961",19.345,26.779,8.444
"Apr 29, 1961",19.458,26.797,8.539
"Apr 30, 1961",19.365,26.4,10.318
"May 1, 1961",12.964,26.143,10.334
"May 2, 1961",9.05,22.862,12.985
"May 3, 1961",9.41,20.002,14.454
"May 4, 1961",9.451,21.822,12.765
"May 5, 1961",12.675,25.007,15.689
"May 6, 1961",17.097,28.121,11.518
"May 7, 1961",8.238,21.738,17.555
"May 8, 1961",10.987,23.197,15.731
"May 9, 1961",14.232,25.313,10.95
"May 10, 1961",11.863,22.672,12.251
"May 11, 1961",16.431,24.021,12.193
"May 12, 1961",15.948,25.343,12.941
"May 13, 1961",11.819,24.591,15.905
"May 14, 1961",16.525,26.593,13.816
"May 15, 1961",16.19,26.092,13.581
"May 16, 1961",16.317,27.168,13.822
"May 17, 1961",16.011,27.651,15.542
"May 18, 1961",12.396,25.644,16.285
"May 19, 1961",14.764,24.817,11.969
"May 20, 1961",16.784,23.014,8.431
"May 21, 1961",12.537,21.155,6.904
"May 22, 1961",15.902,23.982,9.048
"May 23, 1961",15.359,25.85,12.177
"May 24, 1961",16.072,24.685,12.324
"May 25, 1961",15.757,23.879,9.678
"May 26, 1961",15.319,23.459,9.514
"May 27, 1961",16.049,24.072,8.613
"May 28, 1961",16.114,25.992,8.624
"May 29, 1961",16.19,26.04,9.196
"May 30, 1961",16.141,27.064,9.315
"May 31, 1961",16.041,25.987,10.218
"Jun 1, 1961",15.211,26.529,9.818
"Jun 2, 1961",14.011,24.957,9.896
"Jun 3, 1961",15.022,26.63,11.505
"Jun 4, 1961",13.968,28.491,12.753
"Jun 5, 1961",8.349,24.723,15.055
"Jun 6, 1961",11.602,24.28,14.759
"Jun 7, 1961",15.323,26.031,14.142
"Jun 8, 1961",15.546,25.978,13.53
"Jun 9, 1961",15.599,26.451,12.529
"Jun 10, 1961",13.168,26.935,12.849
"Jun 11, 1961",5.764,20.623,12.761
"Jun 12, 1961",5.547,15.233,12.078
"Jun 13, 1961",5.673,14.863,12.051
"Jun 14, 1961",5.498,13.333,11.135
"Jun 15, 1961",6.467,13.3,8.642
"Jun 16, 1961",11.404,16.724,8.491
"Jun 17, 1961",13.703,17.61,4.557
"Jun 18, 1961",11.763,21.982,8.335
"Jun 19, 1961",14.825,25.392,11.767
"Jun 20, 1961",14.299,26.41,12.197
"Jun 21, 1961",10.479,20.268,14.6
"Jun 22, 1961",12.925,23.249,10.137
"Jun 23, 1961",11.845,19.424,8.559
"Jun 24, 1961",15.135,23.052,7.814
"Jun 25, 1961",13.545,24.29,11.276
"Jun 26, 1961",14.342,26.011,11.646
"Jun 27, 1961",15.092,26.221,13.092
"Jun 28, 1961",14.179,25.742,11.784
"Jun 29, 1961",13.243,27.289,13.027
"Jun 30, 1961",13.019,27.04,13.423
"Jul 1, 1961",14.478,25.913,12.197
"Jul 2, 1961",13.581,25.579,11.186
"Jul 3, 1961",10.944,26.89,15.4
"Jul 4, 1961",13.954,24.678,10.984
"Jul 5, 1961",13.89,26.379,13.088
"Jul 6, 1961",13.045,27.13,11.791
"Jul 7, 1961",14.159,27.919,11.458
"Jul 8, 1961",10.781,22.475,12.192
"Jul 9, 1961",12.123,20.932,12.79
"Jul 10, 1961",7.104,16.021,11.509
"Jul 11, 1961",15.347,22.176,8.648
"Jul 12, 1961",15.366,25.128,9.514
"Jul 13, 1961",15.216,27.914,11.796
"Jul 14, 1961",14.76,27.728,12.686
"Jul 15, 1961",14.932,27.021,11.888
"Jul 16, 1961",15.951,26.916,10.538
"Jul 17, 1961",12.925,26.698,8.934
"Jul 18, 1961",15.329,28.842,13.51
"Jul 19, 1961",16.337,28.531,11.593
"Jul 20, 1961",16.505,28.835,10.877
"Jul 21, 1961",16.422,29.229,12.274
"Jul 22, 1961",15.834,25.782,14.652
"Jul 23, 1961",14.912,25.714,7.608
"Jul 24, 1961",16.396,28.166,12.755
"Jul 25, 1961",16.808,28.774,10.027
"Jul 26, 1961",14.758,29.769,11.536
"Jul 27, 1961",14.047,22.576,12.059
"Jul 28, 1961",15.189,23.825,10.554
"Jul 29, 1961",16.291,21.024,8.332
"Jul 30, 1961",16.202,25.011,8.202
"Jul 31, 1961",16.318,26.629,10.1
"Aug 1, 1961",16.633,26.955,9.898
"Aug 2, 1961",15.818,26.056,9.689
"Aug 3, 1961",16.744,26.577,8.927
"Aug 4, 1961",17.276,29.189,9.053
"Aug 5, 1961",17.753,29.287,10.101
"Aug 6, 1961",18.104,30.188,10.461
"Aug 7, 1961",17.905,29.737,10.7
"Aug 8, 1961",18.082,28.382,11.267
"Aug 9, 1961",17.917,26.615,10.721
"Aug 10, 1961",18.116,27.878,10.578
"Aug 11, 1961",18.065,27.446,10.971
"Aug 12, 1961",17.486,27.474,11.528
"Aug 13, 1961",17.897,29.648,10.964
"Aug 14, 1961",15.112,30.315,13.09
"Aug 15, 1961",16.091,29.645,12.813
"Aug 16, 1961",10.679,28.527,13.064
"Aug 17, 1961",18.295,28.703,12.592
"Aug 18, 1961",17.616,28.874,13.032
"Aug 19, 1961",12.648,27.401,15.457
"Aug 20, 1961",13.811,26.818,12.571
"Aug 21, 1961",18.143,29.713,12.559
"Aug 22, 1961",19.252,27.721,12.816
"Aug 23, 1961",12.995,25.567,13.839
"Aug 24, 1961",17.766,29.665,13.408
"Aug 25, 1961",16.242,31.234,15.092
"Aug 26, 1961",17.972,27.068,13.096
"Aug 27, 1961",19.781,32.519,15.197
"Aug 28, 1961",11.028,25.663,17.01
"Aug 29, 1961",18.194,31.709,16.123
"Aug 30, 1961",9.027,25.883,15.828
"Aug 31, 1961",18.444,28.186,14.211
"Sep 1, 1961",18.931,28.864,14.348
"Sep 2, 1961",19.406,31.486,15.41
"Sep 3, 1961",19.796,31.681,16.671
"Sep 4, 1961",17.353,31.79,17.183
"Sep 5, 1961",13.476,27.273,17.788
"Sep 6, 1961",9.256,22.491,16.151
"Sep 7, 1961",8.178,17.824,14.326
"Sep 8, 1961",14.335,24.489,14.132
"Sep 9, 1961",16.476,30.715,14.708
"Sep 10, 1961",15.114,31.481,17.254
"Sep 11, 1961",14.208,28.108,17.037
"Sep 12, 1961",9.532,23.741,15.727
"Sep 13, 1961",17.655,29.677,15.648
"Sep 14, 1961",15.751,30.321,17.812
"Sep 15, 1961",16.057,32.152,19.892
"Sep 16, 1961",18.951,32.215,17.64
"Sep 17, 1961",18.718,33.285,18.36
"Sep 18, 1961",20.373,34.548,16.996
"Sep 19, 1961",16.525,29.373,19.148
"Sep 20, 1961",19.141,31.876,17.404
"Sep 21, 1961",16.081,33.834,18.796
"Sep 22, 1961",8.772,21.814,16.351
"Sep 23, 1961",15.692,25.889,15.554
"Sep 24, 1961",17.856,30.857,14.912
"Sep 25, 1961",14.969,29.441,17.215
"Sep 26, 1961",16.173,32.176,16.431
"Sep 27, 1961",20.401,33.752,16.775
"Sep 28, 1961",16.03,31.877,19.738
"Sep 29, 1961",18.053,20.762,12.414
"Sep 30, 1961",24.499,27.208,6.919
"Oct 1, 1961",24.738,30.801,9.406
"Oct 2, 1961",24.029,33.526,11.053
"Oct 3, 1961",18.866,31.248,16.165
"Oct 4, 1961",16.77,30.19,16.6
"Oct 5, 1961",17.778,28.948,16.355
"Oct 6, 1961",23.451,34.382,16.149
"Oct 7, 1961",23.25,35.568,17.539
"Oct 8, 1961",21.433,33.172,17.952
"Oct 9, 1961",21.993,33.16,16.036
"Oct 10, 1961",9.435,25.711,18.276
"Oct 11, 1961",17.321,27.522,17.251
"Oct 12, 1961",24.719,33.263,15.669
"Oct 13, 1961",22.197,33.544,14.304
"Oct 14, 1961",14.559,26.936,16.827
"Oct 15, 1961",12.516,27.608,17.453
"Oct 16, 1961",10.017,20.764,16.417
"Oct 17, 1961",11.718,23.173,16.364
"Oct 18, 1961",23.632,30.356,16.027
"Oct 19, 1961",21.586,31.217,17.286
"Oct 20, 1961",20.478,30.892,17.842
"Oct 21, 1961",9.996,25.057,19.194
"Oct 22, 1961",15.22,27.761,17.254
"Oct 23, 1961",14.802,25.794,17.223
"Oct 24, 1961",25.583,32.533,16.578
"Oct 25, 1961",18.792,32.71,17.537
"Oct 26, 1961",15.837,25.355,16.56
"Oct 27, 1961",22.183,28.863,16.277
"Oct 28, 1961",22.322,27.295,15.626
"Oct 29, 1961",12.072,23.175,17.493
"Oct 30, 1961",11.172,24.706,18.301
"Oct 31, 1961",13.309,26.36,18.21
"Nov 1, 1961",16.577,27.849,18.257
"Nov 2, 1961",13.089,24.129,18.163
"Nov 3, 1961",15.33,26.737,18.647
"Nov 4, 1961",23.097,30.555,16.781
"Nov 5, 1961",22.393,31.105,17.878
"Nov 6, 1961",23.99,31.387,18.159
"Nov 7, 1961",26.663,29.92,16.36
"Nov 8, 1961",28.078,30.334,14.138
"Nov 9, 1961",28.046,30.069,13.856
"Nov 10, 1961",15.556,27.044,14.066
"Nov 11, 1961",13.412,24.561,18.049
"Nov 12, 1961",16.247,25.937,18.246
"Nov 13, 1961",16.962,27.338,16.615
"Nov 14, 1961",11.264,24.242,17.747
"Nov 15, 1961",28.528,28.366,13.754
"Nov 16, 1961",29.344,27.99,13.216
"Nov 17, 1961",29.26,29.418,13.83
"Nov 18, 1961",28.729,30.915,14.21
"Nov 19, 1961",25.941,31.19,17.733
"Nov 20, 1961",16.974,29.262,18.987
"Nov 21, 1961",14.465,27.084,19.384
"Nov 22, 1961",13.47,27.501,19.591
"Nov 23, 1961",16.298,29.144,18.561
"Nov 24, 1961",22.931,31.216,18.007
"Nov 25, 1961",18.93,31.116,18.643
"Nov 26, 1961",22.25,32.455,19.781
"Nov 27, 1961",24.587,33.111,18.986
"Nov 28, 1961",20.538,30.168,19.369
"Nov 29, 1961",27.403,32.444,18.371
"Nov 30, 1961",26.817,33.699,18.817
"Dec 1, 1961",18.836,32.719,20.295
"Dec 2, 1961",14.953,26.389,19.956
"Dec 3, 1961",24.85,30.851,19.393
"Dec 4, 1961",27.044,26.599,17.01
"Dec 5, 1961",28.864,26.202,14.243
"Dec 6, 1961",26.323,25.302,14.53
"Dec 7, 1961",25.826,27.392,15.246
"Dec 8, 1961",28.449,29.263,13.937
"Dec 9, 1961",26.754,30.584,15.939
"Dec 10, 1961",26.377,33.241,17.062
"Dec 11, 1961",22.891,32.031,18.698
"Dec 12, 1961",25.343,31.853,18.774
"Dec 13, 1961",29.212,31.64,18.465
"Dec 14, 1961",27.242,31.026,17.44
"Dec 15, 1961",19.829,26.596,17.352
"Dec 16, 1961",17.542,27.099,18.899
"Dec 17, 1961",19.622,30.494,18.842
"Dec 18, 1961",24.093,31.203,17.211
"Dec 19, 1961",19.425,30.613,18.178
"Dec 20, 1961",18.634,26.67,18.106
"Dec 21, 1961",20.489,29.359,19.438
"Dec 22, 1961",17.38,30.454,19.639
"Dec 23, 1961",14.427,27.932,19.714
"Dec 24, 1961",14.496,28.425,19.788
"Dec 25, 1961",15.819,26.224,18.338
"Dec 26, 1961",26.59,29.045,16.229
"Dec 27, 1961",24.805,29.479,19.028
"Dec 28, 1961",25.752,31.001,17.633
"Dec 29, 1961",19.636,30.141,18.36
"Dec 30, 1961",28.143,29.957,17.367
"Dec 31, 1961",29.106,29.091,15.352
"Jan 1, 1962",23.561,27.979,15.005
"Jan 2, 1962",17.169,28.447,16.628
"Jan 3, 1962",27.256,29.742,19.172
"Jan 4, 1962",29.883,31.005,14.685
"Jan 5, 1962",29.239,33.505,15.801
"Jan 6, 1962",29.132,34.244,16.85
"Jan 7, 1962",15.004,30.968,19.9
"Jan 8, 1962",16.507,26.776,19.215
"Jan 9, 1962",24.359,32.269,19.672
"Jan 10, 1962",26.162,32.41,20.23
"Jan 11, 1962",28.236,31.828,18.708
"Jan 12, 1962",25.887,32.234,18.929
"Jan 13, 1962",25.921,33.197,19.132
"Jan 14, 1962",20.834,30.23,20.147
"Jan 15, 1962",13.444,28.485,20.732
"Jan 16, 1962",13.914,24.222,17.233
"Jan 17, 1962",12.632,22.274,16.732
"Jan 18, 1962",12.169,24.462,16.696
"Jan 19, 1962",18.08,27.461,18.93
"Jan 20, 1962",22.555,28.079,16.704
"Jan 21, 1962",21.319,28.164,16.67
"Jan 22, 1962",21.605,29.233,16.763
"Jan 23, 1962",19.359,31.042,19.174
"Jan 24, 1962",15.643,26.03,19.082
"Jan 25, 1962",20.873,30.775,18.704
"Jan 26, 1962",15.364,26.185,18.632
"Jan 27, 1962",25.562,27.873,16.032
"Jan 28, 1962",27.729,29.244,14.502
"Jan 29, 1962",26.147,29.943,15.329
"Jan 30, 1962",24.256,29.824,15.453
"Jan 31, 1962",27.425,30.055,15.465
"Feb 1, 1962",26.396,30.999,15.829
"Feb 2, 1962",19.838,33.314,16.678
"Feb 3, 1962",15.085,30.339,19.478
"Feb 4, 1962",22.018,30.307,19.877
"Feb 5, 1962",24.482,31.711,18.149
"Feb 6, 1962",18.752,24.309,17.469
"Feb 7, 1962",26.548,30.87,15.833
"Feb 8, 1962",26.006,32.162,17.453
"Feb 9, 1962",22.367,29.021,19.985
"Feb 10, 1962",14.787,28.888,18.58
"Feb 11, 1962",20.257,30.134,17.956
"Feb 12, 1962",22.624,30.527,18.842
"Feb 13, 1962",23.979,32.139,18.999
"Feb 14, 1962",21.633,30.868,20.368
"Feb 15, 1962",21.809,32.66,20.282
"Feb 16, 1962",20.56,30.967,20.337
"Feb 17, 1962",26.742,32.964,20.708
"Feb 18, 1962",12.27,28.018,18.79
"Feb 19, 1962",13.864,24.002,17.025
"Feb 20, 1962",21.461,28.183,14.644
"Feb 21, 1962",18.8,29.936,18.442
"Feb 22, 1962",10.912,26.145,19.582
"Feb 23, 1962",11.492,22.151,18.751
"Feb 24, 1962",23.553,28.434,18.846
"Feb 25, 1962",24.812,28.814,16.703
"Feb 26, 1962",24.175,28.639,15.711
"Feb 27, 1962",24.16,28.936,15.832
"Feb 28, 1962",17.759,26.659,16.907
"Mar 1, 1962",9.656,20.711,17.875
"Mar 2, 1962",15.375,28.919,19.221
"Mar 3, 1962",17.909,30.171,19.186
"Mar 4, 1962",12.539,27.402,19.403
"Mar 5, 1962",16.569,28.551,19.616
"Mar 6, 1962",21.7,31.639,17.971
"Mar 7, 1962",25.331,32.854,18.384
"Mar 8, 1962",25.468,31.574,17.04
"Mar 9, 1962",17.952,28.821,15.991
"Mar 10, 1962",11.399,27.996,19.629
"Mar 11, 1962",13.42,28.026,19.272
"Mar 12, 1962",9.688,22.449,18.237
"Mar 13, 1962",9.769,23.247,17.064
"Mar 14, 1962",12.912,29.003,16.476
"Mar 15, 1962",14.715,26.385,16.054
"Mar 16, 1962",12.994,25.301,18.455
"Mar 17, 1962",15.35,28.398,16.539
"Mar 18, 1962",14.544,28.263,19.643
"Mar 19, 1962",19.371,30.368,18.634
"Mar 20, 1962",21.825,30.489,16.679
"Mar 21, 1962",23.061,31.688,14.844
"Mar 22, 1962",23.038,32.789,14.737
"Mar 23, 1962",21.8,32.355,15.534
"Mar 24, 1962",21.176,31.624,16.943
"Mar 25, 1962",21.856,31.283,17.997
"Mar 26, 1962",21.535,31.223,18.981
"Mar 27, 1962",21.554,31.937,17.586
"Mar 28, 1962",22.101,32.595,17.36
"Mar 29, 1962",21.165,32.853,16.898
"Mar 30, 1962",17.849,32.315,18.679
"Mar 31, 1962",19.164,31.655,17.23
"Apr 1, 1962",21.005,32.188,17.794
"Apr 2, 1962",17.415,31.252,17.399
"Apr 3, 1962",20.247,31.699,17.65
"Apr 4, 1962",20.431,28.364,17.443
"Apr 5, 1962",21.227,29.218,15.384
"Apr 6, 1962",21.17,30.652,14.965
"Apr 7, 1962",21.257,31.243,15.843
"Apr 8, 1962",18.039,30.909,18.212
"Apr 9, 1962",10.791,21.661,13.221
"Apr 10, 1962",21.056,22.936,8.217
"Apr 11, 1962",20.804,27.313,9.239
"Apr 12, 1962",19.194,29.436,11.201
"Apr 13, 1962",20.35,31.133,12.813
"Apr 14, 1962",19.48,29.055,12.527
"Apr 15, 1962",15.866,28.46,13.471
"Apr 16, 1962",12.232,26.975,17.259
"Apr 17, 1962",12.107,25.744,17.279
"Apr 18, 1962",8.101,22.036,18.435
"Apr 19, 1962",19.596,28.941,15.198
"Apr 20, 1962",19.292,27.393,14.694
"Apr 21, 1962",20.118,26.791,12.173
"Apr 22, 1962",19.216,28.509,12.51
"Apr 23, 1962",17.579,29.346,13.528
"Apr 24, 1962",17.198,28.496,14.836
"Apr 25, 1962",11.255,25.575,14.298
"Apr 26, 1962",17.394,26.779,15.209
"Apr 27, 1962",18.51,26.921,10.574
"Apr 28, 1962",13.727,26.34,8.956
"Apr 29, 1962",6.92,18.036,11.844
"Apr 30, 1962",12.133,24.296,15.535
"May 1, 1962",8.527,21.015,16.33
"May 2, 1962",13.939,27.31,16.592
"May 3, 1962",15.666,26.915,16.46
"May 4, 1962",18.539,23.397,8.178
"May 5, 1962",18.56,24.334,5.53
"May 6, 1962",18.088,26.377,6.143
"May 7, 1962",17.879,25.902,8.607
"May 8, 1962",18.043,21.267,7.015
"May 9, 1962",17.448,22.669,9.249
"May 10, 1962",17.546,24.281,9.398
"May 11, 1962",13.583,23.805,9.4
"May 12, 1962",16.631,25.602,10.793
"May 13, 1962",15.767,23.66,9.847
"May 14, 1962",15.129,23.715,9.624
"May 15, 1962",13.126,25.446,11.49
"May 16, 1962",11.102,25.59,13.17
"May 17, 1962",9.144,23.618,14.766
"May 18, 1962",9.191,24.878,16.258
"May 19, 1962",12.779,25.281,15.604
"May 20, 1962",14.207,28.636,15.153
"May 21, 1962",15.475,28.489,15.752
"May 22, 1962",14.653,28.016,14.63
"May 23, 1962",15.031,26.338,14.633
"May 24, 1962",15.395,26.313,11.545
"May 25, 1962",14.931,25.432,8.434
"May 26, 1962",15.82,26.146,10.188
"May 27, 1962",13.891,25.953,11.126
"May 28, 1962",11.171,20.67,13.012
"May 29, 1962",14.42,19.151,8.691
"May 30, 1962",15.835,15.6,0.06
"May 31, 1962",15.445,17.699,1.03
"Jun 1, 1962",15.676,22.477,6.061
"Jun 2, 1962",6.132,16.926,11.956
"Jun 3, 1962",12.764,20.825,10.833
"Jun 4, 1962",14.271,19.59,3.49
"Jun 5, 1962",14.905,21.452,6.599
"Jun 6, 1962",6.857,18.053,11.715
"Jun 7, 1962",6.604,19.291,14.409
"Jun 8, 1962",7.319,19.817,14.507
"Jun 9, 1962",11.885,24.058,14.331
"Jun 10, 1962",15.153,22.458,9.864
"Jun 11, 1962",15.112,19.68,4.017
"Jun 12, 1962",15.124,19.648,2.858
"Jun 13, 1962",14.575,19.506,4.059
"Jun 14, 1962",15.158,19.22,5.582
"Jun 15, 1962",14.009,19.924,7.595
"Jun 16, 1962",14.568,20.435,6.123
"Jun 17, 1962",14.802,21.435,4.861
"Jun 18, 1962",14.647,22.911,5.542
"Jun 19, 1962",14.813,23.644,6.856
"Jun 20, 1962",15.154,24.762,7.175
"Jun 21, 1962",9.282,25.61,12.806
"Jun 22, 1962",6.257,19.484,12.698
"Jun 23, 1962",14.363,20.837,6.435
"Jun 24, 1962",13.935,22.397,5.156
"Jun 25, 1962",14.822,26.948,9.051
"Jun 26, 1962",15.028,28.067,11.982
"Jun 27, 1962",15.204,27.466,10.965
"Jun 28, 1962",15.261,25.932,9.838
"Jun 29, 1962",15.145,25.386,8.349
"Jun 30, 1962",15.204,25.863,8.95
"Jul 1, 1962",15.231,25.893,8.237
"Jul 2, 1962",15.431,25.064,9.013
"Jul 3, 1962",15.122,25.182,8.071
"Jul 4, 1962",14.135,25.535,8.999
"Jul 5, 1962",6.741,18.208,6.859
"Jul 6, 1962",11.225,12.713,4.577
"Jul 7, 1962",14.229,17.197,1.905
"Jul 8, 1962",6.635,16.535,8.374
"Jul 9, 1962",10.859,22.454,9.981
"Jul 10, 1962",9.437,15.651,8.069
"Jul 11, 1962",13.942,20.575,4.85
"Jul 12, 1962",14.873,24.522,5.801
"Jul 13, 1962",14.649,24.367,5.824
"Jul 14, 1962",15.692,25.208,7.092
"Jul 15, 1962",14.144,27.555,9.74
"Jul 16, 1962",12.371,24.262,12.144
"Jul 17, 1962",13.651,22.214,9.166
"Jul 18, 1962",11.586,24.478,9.991
"Jul 19, 1962",12.104,22.557,12.847
"Jul 20, 1962",13.861,18.46,9.671
"Jul 21, 1962",16.271,22.239,5.851
"Jul 22, 1962",15.274,24.804,7.343
"Jul 23, 1962",8.004,18.421,12.942
"Jul 24, 1962",11.87,20.525,10.807
"Jul 25, 1962",15.901,20.72,8.33
"Jul 26, 1962",16.976,21.673,0.716
"Jul 27, 1962",15.207,22.251,6.311
"Jul 28, 1962",15.312,23.071,10.485
"Jul 29, 1962",13.164,21.901,9.545
"Jul 30, 1962",13.048,21.983,11.062
"Jul 31, 1962",14.504,24.031,7.024
"Aug 1, 1962",16.464,26.529,6.73
"Aug 2, 1962",16.734,27.503,9.485
"Aug 3, 1962",11.2,22.324,14.088
"Aug 4, 1962",17.582,29.169,10.624
"Aug 5, 1962",17.762,29.111,11.264
"Aug 6, 1962",17.601,29.041,11.753
"Aug 7, 1962",16.548,28.231,10.959
"Aug 8, 1962",18.111,28.834,11.196
"Aug 9, 1962",17.348,29.331,11.202
"Aug 10, 1962",12.054,27.83,12.132
"Aug 11, 1962",7.127,20.955,14.034
"Aug 12, 1962",18.322,23.84,7.886
"Aug 13, 1962",18.792,24.142,4.815
"Aug 14, 1962",18.246,23.633,8.016
"Aug 15, 1962",17.729,26.367,13.443
"Aug 16, 1962",9.784,21.054,13.617
"Aug 17, 1962",18.399,25.486,9.354
"Aug 18, 1962",19.636,27.63,13.048
"Aug 19, 1962",17.915,29.49,9.865
"Aug 20, 1962",17.642,25.264,12.192
"Aug 21, 1962",18.84,25.528,10.834
"Aug 22, 1962",7.953,19.437,14.766
"Aug 23, 1962",17.554,20.51,10.614
"Aug 24, 1962",20.396,22.446,4.597
"Aug 25, 1962",20.672,22.911,4.359
"Aug 26, 1962",15.608,27.129,4.795
"Aug 27, 1962",18.643,32.316,8.73
"Aug 28, 1962",17.36,30.091,11.714
"Aug 29, 1962",17.888,31.405,13.252
"Aug 30, 1962",7.835,22.258,15.87
"Aug 31, 1962",13.774,24.932,14.77
"Sep 1, 1962",18.96,26.239,11.439
"Sep 2, 1962",17.145,26.043,10.591
"Sep 3, 1962",17.507,29.106,11.883
"Sep 4, 1962",9.031,23.445,14.962
