system:time_start,RS,Tmax,Tmin
"Feb 13, 2001",16.203,29.822,20.813
"Feb 14, 2001",11.069,25.398,20.953
"Feb 15, 2001",14.632,28.923,20.402
"Feb 16, 2001",21.957,30.91,19.937
"Feb 17, 2001",19.015,29.039,20.947
"Feb 18, 2001",13.028,26.144,20.096
"Feb 19, 2001",16.586,29.89,20.836
"Feb 20, 2001",16.21,31.126,19.886
"Feb 21, 2001",21.925,31.507,20.153
"Feb 22, 2001",19.498,32.153,20.527
"Feb 23, 2001",11.048,28.282,20.651
"Feb 24, 2001",23.157,32.257,19.224
"Feb 25, 2001",19.666,31.37,21.215
"Feb 26, 2001",24.186,32.813,20.149
"Feb 27, 2001",25.265,32.399,20.534
"Feb 28, 2001",25.129,32.33,18.755
"Mar 1, 2001",24.213,32.41,19.339
"Mar 2, 2001",23.73,32.136,19.808
"Mar 3, 2001",20.253,32.183,20.587
"Mar 4, 2001",21.313,32.778,19.615
"Mar 5, 2001",23.512,32.406,20.026
"Mar 6, 2001",18.291,30.134,20.733
"Mar 7, 2001",15.787,30.425,21.372
"Mar 8, 2001",12.891,28.722,21.018
"Mar 9, 2001",13.435,28.87,21.291
"Mar 10, 2001",17.62,30.794,20.957
"Mar 11, 2001",22.881,32.683,20.109
"Mar 12, 2001",24.401,31.038,18.512
"Mar 13, 2001",20.308,30.76,20.228
"Mar 14, 2001",23.176,32.156,22.02
"Mar 15, 2001",23.326,33.952,21.523
"Mar 16, 2001",20.57,34.751,21.91
"Mar 17, 2001",15.882,32.959,20.549
"Mar 18, 2001",13.016,27.306,19.955
"Mar 19, 2001",15.173,26.719,19.512
"Mar 20, 2001",19.013,31.393,19.317
"Mar 21, 2001",20.291,32.301,20.525
"Mar 22, 2001",21.182,33.842,20.463
"Mar 23, 2001",23.634,34.08,20.507
"Mar 24, 2001",20.013,35.764,19.708
"Mar 25, 2001",18.776,33.711,20.524
"Mar 26, 2001",14.735,32.64,21.145
"Mar 27, 2001",16.055,30.525,19.169
"Mar 28, 2001",10.004,24.077,20.044
"Mar 29, 2001",18.096,30.689,19.472
"Mar 30, 2001",21.562,31.316,19.342
"Mar 31, 2001",22.35,31.069,19.391
"Apr 1, 2001",15.235,30.819,17.336
"Apr 2, 2001",21.576,29.791,15.831
"Apr 3, 2001",21.201,30.997,17.157
"Apr 4, 2001",21.334,31.675,18.091
"Apr 5, 2001",21.105,31.801,17.255
"Apr 6, 2001",11.362,31.849,20.333
"Apr 7, 2001",15.91,31.623,20.1
"Apr 8, 2001",17.719,32.321,20.452
"Apr 9, 2001",8.066,26.672,20.744
"Apr 10, 2001",19.068,31.911,19.24
"Apr 11, 2001",20.721,33.72,19.529
"Apr 12, 2001",19.351,33.184,20.003
"Apr 13, 2001",20.5,31.071,18.916
"Apr 14, 2001",20.27,30.482,16.537
"Apr 15, 2001",20.269,31.089,16.237
"Apr 16, 2001",20.299,31.102,17.764
"Apr 17, 2001",19.074,30.711,16.596
"Apr 18, 2001",19.306,30.897,16.794
"Apr 19, 2001",20.026,31.996,16.82
"Apr 20, 2001",19.627,32.813,16.164
"Apr 21, 2001",9.366,27.21,19.006
"Apr 22, 2001",7.226,24.124,18.389
"Apr 23, 2001",11.913,28.308,20.147
"Apr 24, 2001",9.042,27.701,20.476
"Apr 25, 2001",16.629,30.302,18.949
"Apr 26, 2001",18.144,30.987,19.948
"Apr 27, 2001",18.859,32.075,16.124
"Apr 28, 2001",17.017,31.801,17.076
"Apr 29, 2001",15.891,31.875,20.1
"Apr 30, 2001",17.495,30.217,18.38
"May 1, 2001",17.427,30.922,18.012
"May 2, 2001",17.975,32.458,17.166
"May 3, 2001",16.523,32.155,18.104
"May 4, 2001",9.727,26.598,14.266
"May 5, 2001",18.089,20.076,6.987
"May 6, 2001",17.324,24.531,7.982
"May 7, 2001",17.54,24.425,9.416
"May 8, 2001",14.517,25.525,10.499
"May 9, 2001",15.286,28.86,13.804
"May 10, 2001",9.736,28.521,18.368
"May 11, 2001",9.098,24.078,17.733
"May 12, 2001",12.927,23.712,12.751
"May 13, 2001",11.192,20.998,13.015
"May 14, 2001",9.856,19.761,11.963
"May 15, 2001",7.416,19.53,11.867
"May 16, 2001",6.079,16.177,13.597
"May 17, 2001",16.405,18.173,10.963
"May 18, 2001",16.517,22.772,5.82
"May 19, 2001",16.266,23.866,7.532
"May 20, 2001",12.742,23.764,11.735
"May 21, 2001",12.488,26.104,14.738
"May 22, 2001",6.126,19.39,15.135
"May 23, 2001",11.196,23.276,14.558
"May 24, 2001",13.988,23.939,13.887
"May 25, 2001",13.517,23.914,13.095
"May 26, 2001",8.815,23.9,14.613
"May 27, 2001",7.504,22.814,17.142
"May 28, 2001",10.931,24.674,16.531
"May 29, 2001",14.419,27.648,13.195
"May 30, 2001",15.448,28.682,16.232
"May 31, 2001",15.536,28.913,16.816
"Jun 1, 2001",15.492,28.833,14.065
"Jun 2, 2001",15.13,28.872,14.218
"Jun 3, 2001",15.217,28.513,15.514
"Jun 4, 2001",15.296,28.9,15.294
"Jun 5, 2001",14.782,29.249,16.587
"Jun 6, 2001",14.686,29.262,17.117
"Jun 7, 2001",6.114,22.954,17.656
"Jun 8, 2001",10.606,24.992,16.213
"Jun 9, 2001",13.509,27.469,15.435
"Jun 10, 2001",14.764,26.868,13.737
"Jun 11, 2001",14.404,24.901,12.906
"Jun 12, 2001",14.707,25.884,14.039
"Jun 13, 2001",13.847,26.734,13.131
"Jun 14, 2001",14.511,27.336,12.56
"Jun 15, 2001",14.682,27.858,13.752
"Jun 16, 2001",9.36,27.645,15.639
"Jun 17, 2001",5.498,19.083,10.082
"Jun 18, 2001",5.45,10.476,8.104
"Jun 19, 2001",5.45,13.618,9.402
"Jun 20, 2001",12.605,14.184,8.075
"Jun 21, 2001",14.512,16.764,2.24
"Jun 22, 2001",12.74,18.293,2.501
"Jun 23, 2001",13.642,21.463,6.239
"Jun 24, 2001",9.568,23.373,10.739
"Jun 25, 2001",8.499,24.325,14.986
"Jun 26, 2001",8.491,18.328,10.463
"Jun 27, 2001",11.403,17.69,6.85
"Jun 28, 2001",10.146,19.272,7.023
"Jun 29, 2001",7.46,18.326,10.246
"Jun 30, 2001",14.25,25.155,8.508
"Jul 1, 2001",14.056,25.591,10.271
"Jul 2, 2001",11.691,27.131,12.695
"Jul 3, 2001",14.695,27.217,12.691
"Jul 4, 2001",14.804,27.616,12.447
"Jul 5, 2001",13.454,28.434,12.045
"Jul 6, 2001",12.934,24.508,13.751
"Jul 7, 2001",14.54,26.043,12.711
"Jul 8, 2001",10.402,25.415,13.416
"Jul 9, 2001",11.309,26.023,14.98
"Jul 10, 2001",14.834,27.835,13.032
"Jul 11, 2001",11.19,27.845,12.884
"Jul 12, 2001",14.691,23.379,10.068
"Jul 13, 2001",15.192,20.523,8.373
"Jul 14, 2001",15.092,23.681,6.51
"Jul 15, 2001",11.949,24.634,9.439
"Jul 16, 2001",15.163,26.964,10.322
"Jul 17, 2001",15.281,27.385,12.54
"Jul 18, 2001",9.734,27.033,14.099
"Jul 19, 2001",13.394,26.991,15.901
"Jul 20, 2001",15.131,30.414,15.687
"Jul 21, 2001",12.292,29.684,19.64
"Jul 22, 2001",14.996,24.969,16.379
"Jul 23, 2001",12.508,21.726,12.254
"Jul 24, 2001",7.598,19.433,13.191
"Jul 25, 2001",12.901,28.026,14.361
"Jul 26, 2001",9.487,23.693,16.475
"Jul 27, 2001",5.993,19.613,9.274
"Jul 28, 2001",16.576,18.469,3.648
"Jul 29, 2001",16.133,19.19,4.201
"Jul 30, 2001",15.737,25.36,8.433
"Jul 31, 2001",15.863,28.245,13.018
"Aug 1, 2001",16.653,29.438,14.132
"Aug 2, 2001",16.747,28.138,12.985
"Aug 3, 2001",17.007,28.132,12.329
"Aug 4, 2001",16.91,29.081,13.552
"Aug 5, 2001",16.593,28.554,13.534
"Aug 6, 2001",16.92,28.93,12.525
"Aug 7, 2001",17.24,29.825,13.353
"Aug 8, 2001",16.247,28.299,13.993
"Aug 9, 2001",17.385,26.995,12.089
"Aug 10, 2001",17.725,27.967,11.225
"Aug 11, 2001",17.658,26.829,12.062
"Aug 12, 2001",17.702,26.916,12.252
"Aug 13, 2001",17.565,27.392,13.151
"Aug 14, 2001",18.049,27.915,12.677
"Aug 15, 2001",18.254,27.918,12.478
"Aug 16, 2001",16.615,27.342,12.73
"Aug 17, 2001",15.713,27.339,14.149
"Aug 18, 2001",18.733,29.796,14.137
"Aug 19, 2001",17.296,30.257,13.622
"Aug 20, 2001",10.846,22.511,15.925
"Aug 21, 2001",16.512,22.644,16.824
"Aug 22, 2001",16.94,23.045,13.631
"Aug 23, 2001",14.213,27.106,13.15
"Aug 24, 2001",9.659,29.174,14.207
"Aug 25, 2001",14.85,26.066,13.413
"Aug 26, 2001",7.835,25.283,15.388
"Aug 27, 2001",9.922,24.12,16.155
"Aug 28, 2001",7.811,28.299,16.683
"Aug 29, 2001",11.939,26.122,16.278
"Aug 30, 2001",19.101,26.149,16.577
"Aug 31, 2001",19.947,31.505,17.969
"Sep 1, 2001",20.623,30.563,17.898
"Sep 2, 2001",18.823,26.194,17.746
"Sep 3, 2001",20.615,33.584,17.903
"Sep 4, 2001",19.941,34.427,17.743
"Sep 5, 2001",19.216,30.827,18.852
"Sep 6, 2001",16.872,27.728,17.39
"Sep 7, 2001",20.036,27.666,14.941
"Sep 8, 2001",19.275,32.188,14.785
"Sep 9, 2001",18.977,32.24,16.116
"Sep 10, 2001",18.642,34.853,17.897
"Sep 11, 2001",20.014,31.199,20.558
"Sep 12, 2001",14.395,26.472,13.075
"Sep 13, 2001",17.747,30.088,12.635
"Sep 14, 2001",8.904,24.692,17.474
"Sep 15, 2001",22.321,25.235,14.465
"Sep 16, 2001",23.332,18.684,8.666
"Sep 17, 2001",23.365,22.233,5.18
"Sep 18, 2001",23.305,23.91,10.538
"Sep 19, 2001",23.133,27.34,10.635
"Sep 20, 2001",12.026,22.504,14.086
"Sep 21, 2001",8.593,22.587,16.08
"Sep 22, 2001",11.824,23.038,15.956
"Sep 23, 2001",19.38,27.179,16.27
"Sep 24, 2001",14.509,29.265,15.554
"Sep 25, 2001",8.641,23.607,17.884
"Sep 26, 2001",12.454,25.28,18.078
"Sep 27, 2001",16.279,26.265,16.457
"Sep 28, 2001",14.759,28.369,16.719
"Sep 29, 2001",15.027,26.141,15.948
"Sep 30, 2001",17.563,35.113,16.804
"Oct 1, 2001",13.083,29.552,21.476
"Oct 2, 2001",22.739,24.67,16.943
"Oct 3, 2001",24.081,27.019,13.615
"Oct 4, 2001",22.758,30.972,14.021
"Oct 5, 2001",21.79,31.132,16.305
"Oct 6, 2001",19.034,29.338,16.991
"Oct 7, 2001",15.167,27.902,16.856
"Oct 8, 2001",10.147,19.449,16.286
"Oct 9, 2001",17.586,26.969,16.913
"Oct 10, 2001",24.656,31.24,16.061
"Oct 11, 2001",21.525,31.241,18.856
"Oct 12, 2001",23.362,31.126,17.042
"Oct 13, 2001",22.668,30.964,18.031
"Oct 13, 2001",12.712,28.967,18.524
"Oct 15, 2001",23.094,30.966,18.013
"Oct 16, 2001",23.391,31.204,17.324
"Oct 17, 2001",20.394,30.537,17.134
"Oct 18, 2001",19.402,31.14,18.298
"Oct 19, 2001",11.857,25.303,19.598
"Oct 20, 2001",22.597,31.445,14.183
"Oct 21, 2001",10.054,24.639,17.955
"Oct 22, 2001",25.375,29.697,17.006
"Oct 23, 2001",27.462,31.461,12.503
"Oct 24, 2001",25.739,31.704,13.092
"Oct 25, 2001",26.255,31.33,15.146
"Oct 26, 2001",25.538,33.066,16.065
"Oct 27, 2001",22.45,34.726,17.84
"Oct 28, 2001",25.013,35.048,17.163
"Oct 29, 2001",24.335,36.465,19.132
"Oct 30, 2001",12.893,31.586,22.534
"Oct 31, 2001",26.221,32.773,19.018
"Nov 1, 2001",24.596,33.694,19.546
"Nov 2, 2001",22.291,31.981,17.964
"Nov 3, 2001",12.596,25.773,16.895
"Nov 4, 2001",10.508,21.612,16.367
"Nov 5, 2001",25.869,31.289,14.451
"Nov 6, 2001",27.867,34.616,17.033
"Nov 7, 2001",22.986,35.935,20.234
"Nov 8, 2001",21.278,33.298,18.998
"Nov 9, 2001",27.202,34.277,19.515
"Nov 10, 2001",22.488,34.228,19.528
"Nov 11, 2001",10.968,28.869,21.132
"Nov 12, 2001",16.622,27.864,19.151
"Nov 13, 2001",11.389,27.577,19.672
"Nov 14, 2001",15.103,26.318,17.859
"Nov 15, 2001",14.016,27.473,19.127
"Nov 16, 2001",21.496,31.38,18.932
"Nov 17, 2001",15.855,26.897,19.544
"Nov 18, 2001",24.42,29.688,16.693
"Nov 19, 2001",20.635,32.05,17.522
"Nov 20, 2001",25.71,33.478,18.688
"Nov 21, 2001",27.524,34.525,20.14
"Nov 22, 2001",17.746,31.384,21.638
"Nov 23, 2001",28.152,34.412,18.205
"Nov 24, 2001",25.12,34.948,21.593
"Nov 25, 2001",19.311,32.003,20.779
"Nov 26, 2001",26.036,34.344,20.684
"Nov 27, 2001",12.504,27.336,22.173
"Nov 28, 2001",23.416,32.567,20.469
"Nov 29, 2001",16.588,30.586,20.085
"Nov 30, 2001",15.53,30.462,19.718
"Dec 1, 2001",29.095,25.599,13.425
"Dec 2, 2001",29.717,30.95,12.332
"Dec 3, 2001",28.196,32.772,16.052
"Dec 4, 2001",12.391,25.045,18.095
"Dec 5, 2001",11.823,26.774,19.332
"Dec 6, 2001",24.283,30.251,19.107
"Dec 7, 2001",27.561,32.867,18.151
"Dec 8, 2001",23.432,33.248,22.77
"Dec 9, 2001",18.566,31.206,20.879
"Dec 10, 2001",23.286,31.724,20.494
"Dec 11, 2001",10.839,25.423,19.167
"Dec 12, 2001",11.29,28.844,20.922
"Dec 13, 2001",11.152,22.634,20.634
"Dec 14, 2001",15.038,27.297,20.95
"Dec 15, 2001",14.847,29.439,19.373
"Dec 16, 2001",22.575,30.92,20.001
"Dec 17, 2001",29.336,31.663,19.548
"Dec 18, 2001",29.501,32.8,17.24
"Dec 19, 2001",29.066,34.455,18.252
"Dec 20, 2001",27.689,35.587,20.213
"Dec 21, 2001",17.764,29.081,21.65
"Dec 22, 2001",11.31,26.353,20.228
"Dec 23, 2001",17.493,30.782,20.152
"Dec 24, 2001",19.823,25.539,16.788
"Dec 25, 2001",25.392,28.758,16.087
"Dec 26, 2001",25.125,28.928,16.86
"Dec 27, 2001",23.528,30.928,17.8
"Dec 28, 2001",15.718,29.458,21.031
"Dec 29, 2001",19.199,30.445,19.08
"Dec 30, 2001",27.086,33.454,19.479
"Dec 31, 2001",21.202,30.546,20.734
"Jan 1, 2002",27.14,31.628,21.965
"Jan 2, 2002",29.588,32.788,20.92
"Jan 3, 2002",29.252,32.868,19.957
"Jan 4, 2002",26.912,32.907,18.669
"Jan 5, 2002",20.044,32.587,20.253
"Jan 6, 2002",17.743,31.502,20.499
"Jan 7, 2002",25.154,31.391,21.381
"Jan 8, 2002",23.302,30.534,18.942
"Jan 9, 2002",23.714,30.246,19.493
"Jan 10, 2002",16.206,29.864,19.685
"Jan 11, 2002",10.708,25.192,18.545
"Jan 12, 2002",10.707,22.258,18.186
"Jan 13, 2002",15.646,27.194,19.988
"Jan 14, 2002",18.037,29.813,21.308
"Jan 15, 2002",25.804,32.716,16.208
"Jan 16, 2002",25.377,28.756,15.153
"Jan 17, 2002",29.331,29.767,11.886
"Jan 18, 2002",29.36,29.809,11.675
"Jan 19, 2002",27.663,30.795,13.029
"Jan 20, 2002",22.735,30.006,18.939
"Jan 21, 2002",17.67,30.143,17.884
"Jan 22, 2002",12.362,29.878,17.623
"Jan 23, 2002",19.844,30.782,16.693
"Jan 24, 2002",21.773,32.214,18.554
"Jan 25, 2002",15.122,31.029,18.214
"Jan 26, 2002",24.426,33.851,16.94
"Jan 27, 2002",24.366,28.191,23.843
"Jan 28, 2002",17.063,31.14,19.772
"Jan 29, 2002",17.485,30.911,19.777
"Jan 30, 2002",20.408,32.106,19.957
"Jan 31, 2002",21.689,31.323,22.272
"Feb 1, 2002",16.484,32.401,22.604
"Feb 2, 2002",26.53,32.954,21.93
"Feb 3, 2002",24.723,29.965,18.909
"Feb 4, 2002",27.689,29.983,16.657
"Feb 5, 2002",27.965,30.816,17.82
"Feb 6, 2002",19.192,31.677,19.924
"Feb 7, 2002",18.22,28.556,19.826
"Feb 8, 2002",21.903,30.424,21.016
"Feb 9, 2002",25.041,30.979,21.321
"Feb 10, 2002",25.338,32.743,19.926
"Feb 11, 2002",24.659,32.574,20.267
"Feb 12, 2002",20.255,32.508,21
"Feb 13, 2002",16.092,31.528,19.775
"Feb 14, 2002",18.523,28.058,18.953
"Feb 15, 2002",20.705,30.157,21.748
"Feb 16, 2002",14.994,29.809,20.28
"Feb 17, 2002",24.994,29.877,20.527
"Feb 18, 2002",26.754,29.92,18.204
"Feb 19, 2002",23.295,29.928,17.252
"Feb 20, 2002",9.739,25.097,18.35
"Feb 21, 2002",11.593,26.917,19.58
"Feb 22, 2002",14.541,28.044,21.818
"Feb 23, 2002",26.234,30.685,18.155
"Feb 24, 2002",26.959,32.133,19.331
"Feb 25, 2002",25.144,29.105,17.939
"Feb 26, 2002",22.543,29.474,19.244
"Feb 27, 2002",18.053,28.789,21.368
"Feb 28, 2002",12.973,28.079,19.847
"Mar 1, 2002",21.378,32.053,20.148
"Mar 2, 2002",15.572,31.207,21.479
"Mar 3, 2002",21.355,31.895,21.417
"Mar 4, 2002",24.984,32.263,19.198
"Mar 5, 2002",22.163,33.616,21.741
"Mar 6, 2002",19.859,34.051,21.601
"Mar 7, 2002",24.065,34.002,20.635
"Mar 8, 2002",24.438,34.535,21.599
"Mar 9, 2002",23.492,35.802,21.862
"Mar 10, 2002",24.599,35.901,22.955
"Mar 11, 2002",24.567,35.39,22.807
"Mar 12, 2002",21.698,36.315,20.9
"Mar 13, 2002",21.68,35.401,21.348
"Mar 14, 2002",14.666,33.956,21.483
"Mar 15, 2002",23.178,34.254,19.702
"Mar 16, 2002",21.99,34.917,22.314
"Mar 17, 2002",23.334,36.182,22.575
"Mar 18, 2002",23.114,35.785,22.079
"Mar 19, 2002",18.895,34.314,21.55
"Mar 20, 2002",17.062,32.763,20.559
"Mar 21, 2002",16.669,30.029,21.863
"Mar 22, 2002",22.112,31.262,19.077
"Mar 23, 2002",11.745,29.784,19.659
"Mar 24, 2002",13.362,28.579,20.966
"Mar 25, 2002",19.881,32.828,20.221
"Mar 26, 2002",22.009,33.966,21.051
"Mar 27, 2002",21.761,33.796,21.267
"Mar 28, 2002",22.429,32.888,21.129
"Mar 29, 2002",21.615,34.315,22.132
"Mar 30, 2002",22.864,34.379,21.415
"Mar 31, 2002",18.993,33.339,20.196
"Apr 1, 2002",17.762,32.701,20.333
"Apr 2, 2002",15.664,32.363,20.021
"Apr 3, 2002",19.697,33.772,19.569
"Apr 4, 2002",20.174,32.769,20.005
"Apr 5, 2002",20.468,32.688,19.81
"Apr 6, 2002",19.862,32.929,19.055
"Apr 7, 2002",20.473,34.009,19.529
"Apr 8, 2002",20.886,33.123,19.342
"Apr 9, 2002",18.485,32.406,19.381
"Apr 10, 2002",20.576,33.362,19.647
"Apr 11, 2002",20.959,33.818,18.474
"Apr 12, 2002",19.755,35.88,18.629
"Apr 13, 2002",18.299,31.884,20.771
"Apr 14, 2002",18.846,32.968,19.749
"Apr 15, 2002",18.763,34.46,20.119
"Apr 16, 2002",18.945,34.047,20.639
"Apr 17, 2002",19.33,34.133,20.857
"Apr 18, 2002",18.799,34.854,21.706
"Apr 19, 2002",18.462,33.818,20.559
"Apr 20, 2002",16.644,33.953,21.037
"Apr 21, 2002",18.154,33.852,19.057
"Apr 22, 2002",18.426,31.921,19.462
"Apr 23, 2002",19.04,33.406,19.538
"Apr 24, 2002",18.09,33.132,17.929
"Apr 25, 2002",18.266,33.873,19.095
"Apr 26, 2002",18.126,34.1,18.548
"Apr 27, 2002",15.35,34.066,19.518
"Apr 28, 2002",13.11,32.066,19.001
"Apr 29, 2002",15.724,31.954,18.167
"Apr 30, 2002",11.457,27.085,19.327
"May 1, 2002",16.232,30.363,16.433
"May 2, 2002",11.597,29.223,17.853
"May 3, 2002",9.966,24.541,19.01
"May 4, 2002",11.819,27.129,18.099
"May 5, 2002",7.198,24.511,18.805
"May 6, 2002",12.312,28,17.185
"May 7, 2002",14.722,29.763,18.195
"May 8, 2002",8.691,25.658,17.94
"May 9, 2002",11.597,25.646,15.711
"May 10, 2002",16.136,27.829,15.646
"May 11, 2002",16.608,29.581,15.555
"May 12, 2002",15.894,29.856,16.204
"May 13, 2002",16.066,30.809,16.947
"May 14, 2002",15.671,30.505,16.543
"May 15, 2002",15.57,30.905,18.081
"May 16, 2002",6.515,22.32,18.376
"May 17, 2002",10.088,27.02,17.083
"May 18, 2002",6.647,22.371,17.603
"May 19, 2002",6.088,20.108,17.17
"May 20, 2002",6.286,19.331,16.911
"May 21, 2002",7.579,22.559,16.121
"May 22, 2002",12.273,22.915,13.822
"May 23, 2002",14.923,23.664,12.739
"May 24, 2002",14.765,22.943,12.573
"May 25, 2002",14.952,24.565,10.677
"May 26, 2002",15.528,24.71,10.346
"May 27, 2002",13.124,25.321,10.709
"May 28, 2002",15.364,26.305,11.055
"May 29, 2002",7.842,24.919,11.814
"May 30, 2002",6.789,24.502,13.988
"May 31, 2002",14.251,29.777,15.819
"Jun 1, 2002",10.195,25.154,14.874
"Jun 2, 2002",14.19,27.021,15.2
"Jun 3, 2002",14.468,27.6,14.96
"Jun 4, 2002",15.141,28.521,14.12
"Jun 5, 2002",14.254,29.759,13.858
"Jun 6, 2002",11.809,28.857,14.836
"Jun 7, 2002",14.27,29.454,15.067
"Jun 8, 2002",14.494,29.785,14.742
"Jun 9, 2002",14.496,30.013,15.742
"Jun 10, 2002",13.622,30.891,16.159
"Jun 11, 2002",13.137,28.626,15.385
"Jun 12, 2002",14.314,29.752,17.488
"Jun 13, 2002",13.072,28.653,15.458
"Jun 14, 2002",11.039,29.59,16.41
"Jun 15, 2002",12.29,25.791,16.174
"Jun 16, 2002",14.292,26.426,13.499
"Jun 17, 2002",13.623,26.414,14.28
"Jun 18, 2002",11.724,28.325,14.07
"Jun 19, 2002",6.905,24.115,16.673
"Jun 20, 2002",13.824,27.82,15.159
"Jun 21, 2002",11.858,29.575,14.434
"Jun 22, 2002",11.548,25.455,15.918
"Jun 23, 2002",11.985,23.79,12.286
"Jun 24, 2002",13.161,26.517,11.72
"Jun 25, 2002",13.317,24.857,11.805
"Jun 26, 2002",13.962,23.499,10.369
"Jun 27, 2002",14.599,26.902,10.639
"Jun 28, 2002",14.692,27.993,13.023
"Jun 29, 2002",14.514,28.773,13.616
"Jun 30, 2002",10.701,25.751,14.057
"Jul 1, 2002",13.916,29.743,14.933
"Jul 2, 2002",13.988,25.986,15.034
"Jul 3, 2002",9.817,25.99,14.159
"Jul 4, 2002",10.896,26.808,14.541
"Jul 5, 2002",6.522,25.438,15.937
"Jul 6, 2002",6.569,24.516,15.933
"Jul 7, 2002",7.288,20.536,11.474
"Jul 8, 2002",6.164,13.492,9.123
"Jul 9, 2002",14.961,20.794,3.582
"Jul 10, 2002",13.592,21.794,6.276
"Jul 11, 2002",5.921,16.043,11.388
"Jul 12, 2002",8.249,20.739,12.814
"Jul 13, 2002",14.695,22.855,9.479
"Jul 14, 2002",15.5,23.52,7.092
"Jul 15, 2002",15.549,24.877,7.739
"Jul 16, 2002",15.634,26.508,8.029
"Jul 17, 2002",15.661,25.784,9.005
"Jul 18, 2002",14.079,21.94,8.334
"Jul 19, 2002",11.757,23.183,9.52
"Jul 20, 2002",9.791,24.205,13.435
"Jul 21, 2002",5.813,20.871,16.876
"Jul 22, 2002",7.065,21.177,15.598
"Jul 23, 2002",12.766,23.241,13.643
"Jul 24, 2002",16.027,27.044,11.685
"Jul 25, 2002",15.893,28.97,13.062
"Jul 26, 2002",14.419,28.408,14.02
"Jul 27, 2002",8.481,25.748,13.485
"Jul 28, 2002",16.571,24.345,8.688
"Jul 29, 2002",14.157,22.037,6.719
"Jul 30, 2002",10.546,25.741,10.981
"Jul 31, 2002",8.773,25.424,12.632
"Aug 1, 2002",6.302,20.676,17.141
"Aug 2, 2002",6.246,19.666,13.734
"Aug 3, 2002",15.628,20.581,9.777
"Aug 4, 2002",16.277,25.951,8.395
"Aug 5, 2002",12.277,29.607,14.512
"Aug 6, 2002",16.913,31.559,16.883
"Aug 7, 2002",17.207,31.556,16.679
"Aug 8, 2002",10.832,30.645,16.893
"Aug 9, 2002",13.308,27.307,17.802
"Aug 10, 2002",16.411,27.638,10.928
"Aug 11, 2002",16.275,28.897,13.096
"Aug 12, 2002",16.316,31.424,15.882
"Aug 13, 2002",17.114,32.357,16.294
"Aug 14, 2002",16.789,32.333,16.166
"Aug 15, 2002",15.735,28.514,15.73
"Aug 16, 2002",16.685,29.203,15.715
"Aug 17, 2002",17.974,29.141,16.009
"Aug 18, 2002",18.997,30.093,15.695
"Aug 19, 2002",18.721,30.626,15.67
"Aug 20, 2002",15.953,30.71,16.785
"Aug 21, 2002",8.133,26.973,16.591
"Aug 22, 2002",13.955,30.357,17.488
"Aug 23, 2002",18.566,31.525,16.902
"Aug 24, 2002",19.073,31.869,17.322
"Aug 25, 2002",19.957,32.12,17.019
"Aug 26, 2002",20.103,30.969,14.514
"Aug 27, 2002",19.843,29.824,15.534
"Aug 28, 2002",20.187,31.183,16.299
"Aug 29, 2002",7.383,24.112,16.014
"Aug 30, 2002",17.22,27.063,16.74
"Aug 31, 2002",9.002,24.451,13.658
"Sep 1, 2002",20.301,18.409,6.938
"Sep 2, 2002",21.282,20.371,3.42
"Sep 3, 2002",21.252,24.966,3.775
"Sep 4, 2002",20.956,26.936,9.3
