system:time_start,RS,Tmax,Tmin
"Feb 17, 1986",21.1,31.494,20.3
"Feb 18, 1986",20.944,30.986,20.673
"Feb 19, 1986",17.405,29.273,21.227
"Feb 20, 1986",15.406,29.612,20.462
"Feb 21, 1986",11.215,29.352,19.972
"Feb 22, 1986",17.44,30.987,19.54
"Feb 23, 1986",21.844,32.281,19.795
"Feb 24, 1986",22.763,33.292,19.841
"Feb 25, 1986",21.616,31.247,19.22
"Feb 26, 1986",24.654,32.29,20.105
"Feb 27, 1986",19.307,31.939,20.339
"Feb 28, 1986",17.588,31.531,20.714
"Mar 1, 1986",12.676,27.96,19.919
"Mar 2, 1986",19.472,27.845,17.722
"Mar 3, 1986",25.069,29.279,18.017
"Mar 4, 1986",19.191,29.444,20.187
"Mar 5, 1986",14.398,28.659,20.817
"Mar 6, 1986",14.093,27.484,20.375
"Mar 7, 1986",19.275,29.116,20.248
"Mar 8, 1986",18.727,29.207,20.564
"Mar 9, 1986",18.023,29.633,20.148
"Mar 10, 1986",13.52,26.273,19.845
"Mar 11, 1986",12.988,28.764,20.067
"Mar 12, 1986",22.028,30.819,19.6
"Mar 13, 1986",22.951,30.666,19.641
"Mar 14, 1986",23.433,32.494,19.993
"Mar 15, 1986",18.97,32.383,21.28
"Mar 16, 1986",22.327,32.746,19.863
"Mar 17, 1986",15.932,29.877,20.62
"Mar 18, 1986",19.919,31.371,20.412
"Mar 19, 1986",16.845,28.288,19.562
"Mar 20, 1986",21.185,27.175,18.988
"Mar 21, 1986",23.947,27.803,18.785
"Mar 22, 1986",20.728,29.849,16.692
"Mar 23, 1986",18.571,28.603,18.638
"Mar 24, 1986",19.091,29.937,19.341
"Mar 25, 1986",22.255,32.385,18.704
"Mar 26, 1986",18.122,30.42,18.708
"Mar 27, 1986",20.993,29.18,16.689
"Mar 28, 1986",21.298,29.245,17.128
"Mar 29, 1986",11.995,27.303,16.868
"Mar 30, 1986",17.479,29.227,16.759
"Mar 31, 1986",19.26,31.978,18.485
"Apr 1, 1986",17.564,29.941,19.648
"Apr 2, 1986",20.108,32.69,19.525
"Apr 3, 1986",18.912,32.8,20.281
"Apr 4, 1986",18.879,32.751,20.956
"Apr 5, 1986",14.097,32.369,20.859
"Apr 6, 1986",17.236,32.83,20.931
"Apr 7, 1986",19.231,30.193,21.168
"Apr 8, 1986",20.683,31.624,18.877
"Apr 9, 1986",18.45,32.332,20.037
"Apr 10, 1986",20.491,32.847,20.196
"Apr 11, 1986",20.498,33.513,20.499
"Apr 12, 1986",20.098,33.62,20.783
"Apr 13, 1986",20.019,33.618,21.057
"Apr 14, 1986",15.982,31.671,20.849
"Apr 15, 1986",16.256,25.886,17.966
"Apr 16, 1986",19.665,24.796,12.818
"Apr 17, 1986",19.978,26.588,13.564
"Apr 18, 1986",17.896,28.307,13.599
"Apr 19, 1986",10.511,25.88,13.958
"Apr 20, 1986",11.648,26.083,16.702
"Apr 21, 1986",9.402,23.178,18.399
"Apr 22, 1986",15.404,29.474,18.598
"Apr 23, 1986",19.528,29.039,17.39
"Apr 24, 1986",18.45,29.173,17.198
"Apr 25, 1986",17.716,29.897,18.18
"Apr 26, 1986",15.502,29.319,19.054
"Apr 27, 1986",18.473,27.673,18.184
"Apr 28, 1986",18.354,25.777,13.266
"Apr 29, 1986",18.724,25.751,12.932
"Apr 30, 1986",17.516,26.168,12.99
"May 1, 1986",18.276,26.414,13.099
"May 2, 1986",18.391,28.455,14.096
"May 3, 1986",18.047,28.454,13.916
"May 4, 1986",17.649,28.431,14.371
"May 5, 1986",13.879,28.049,14.11
"May 6, 1986",6.542,22.734,14.391
"May 7, 1986",7.457,24.081,16.162
"May 8, 1986",6.398,22.076,17.423
"May 9, 1986",11.416,25.434,14.083
"May 10, 1986",6.817,21.594,15.174
"May 11, 1986",14.073,27.404,15.521
"May 12, 1986",7.409,25.58,15.717
"May 13, 1986",7.196,22.784,16.644
"May 14, 1986",9.245,23.365,17.035
"May 15, 1986",15.732,26.87,15.249
"May 16, 1986",16.726,28.195,15.653
"May 17, 1986",11.247,28.461,18.409
"May 18, 1986",6.499,24.844,18.608
"May 19, 1986",9.44,26.253,18.727
"May 20, 1986",9.099,26.736,16.776
"May 21, 1986",14.83,25.09,14.863
"May 22, 1986",15.079,24.79,11.25
"May 23, 1986",16.445,25.795,11.839
"May 24, 1986",15.234,27.748,15.322
"May 25, 1986",10.316,26.37,15.341
"May 26, 1986",12.283,26.964,14.564
"May 27, 1986",14.596,27.581,15.602
"May 28, 1986",14.325,28.78,15.817
"May 29, 1986",14.778,29.535,16.883
"May 30, 1986",7.598,23.547,14.616
"May 31, 1986",15.33,19.343,9.367
"Jun 1, 1986",15.853,19.798,4.666
"Jun 2, 1986",15.835,22.512,5.524
"Jun 3, 1986",15.201,22.515,6.292
"Jun 4, 1986",15.665,24.225,9.574
"Jun 5, 1986",15.432,23.887,10.109
"Jun 6, 1986",10.214,22.311,10.442
"Jun 7, 1986",11.912,23.299,12.41
"Jun 8, 1986",14.77,24.876,12.951
"Jun 9, 1986",15.342,25.881,12.454
"Jun 10, 1986",14.908,25.341,12.096
"Jun 11, 1986",15.334,27.278,13
"Jun 12, 1986",15.297,27.4,12.652
"Jun 13, 1986",13.466,26.287,15.212
"Jun 14, 1986",14.498,27.513,15.016
"Jun 15, 1986",14.796,28.254,14.456
"Jun 16, 1986",15.105,27.866,13.97
"Jun 17, 1986",15.122,27.637,14.204
"Jun 18, 1986",14.793,26.982,12.625
"Jun 19, 1986",14.83,27.315,13.061
"Jun 20, 1986",15.048,26.78,12.775
"Jun 21, 1986",15.052,26.394,11.831
"Jun 22, 1986",14.872,25.791,12.818
"Jun 23, 1986",13.83,24.936,11.586
"Jun 24, 1986",14.126,26.832,12.264
"Jun 25, 1986",10.216,23.598,15.123
"Jun 26, 1986",15.063,24.786,11.798
"Jun 27, 1986",13.761,23.908,10.823
"Jun 28, 1986",14.438,25.414,13.555
"Jun 29, 1986",11.719,25.791,12.536
"Jun 30, 1986",12.631,27.622,13.59
"Jul 1, 1986",6.182,22.258,13.665
"Jul 2, 1986",7.791,20.4,11.347
"Jul 3, 1986",10.889,22.144,13.468
"Jul 4, 1986",12.855,23.818,12.516
"Jul 5, 1986",11.422,24.383,12.286
"Jul 6, 1986",13.971,23.763,11.344
"Jul 7, 1986",14.842,20.601,9.881
"Jul 8, 1986",15.718,21.879,10.816
"Jul 9, 1986",15.811,22.232,10.643
"Jul 10, 1986",15.426,22.636,8.98
"Jul 11, 1986",15.636,23.071,8.847
"Jul 12, 1986",15.649,24.816,8.479
"Jul 13, 1986",15.765,24.302,9.538
"Jul 14, 1986",15.842,26.176,9.518
"Jul 15, 1986",16.059,27.88,10.369
"Jul 16, 1986",15.45,29.017,10.722
"Jul 17, 1986",14.837,28.823,12.801
"Jul 18, 1986",10.55,26.291,13.788
"Jul 19, 1986",11.465,27.308,14.489
"Jul 20, 1986",9.927,26.849,14.636
"Jul 21, 1986",6.379,20.401,14.317
"Jul 22, 1986",6.132,16.761,11.54
"Jul 23, 1986",8.879,19.021,11.69
"Jul 24, 1986",15.449,23.65,9.143
"Jul 25, 1986",15.862,24.872,9.953
"Jul 26, 1986",16.102,26.856,10.24
"Jul 27, 1986",16.282,25.202,9.617
"Jul 28, 1986",16.415,24.915,9.511
"Jul 29, 1986",16.26,25.171,8.584
"Jul 30, 1986",11.042,26.571,14.229
"Jul 31, 1986",13.387,24.52,13.642
"Aug 1, 1986",14.78,24.992,13.425
"Aug 2, 1986",17.166,27.817,12.538
"Aug 3, 1986",16.922,31.031,13.435
"Aug 4, 1986",16.945,32.135,15.904
"Aug 5, 1986",17.293,31.63,15.727
"Aug 6, 1986",15.432,31.241,15.114
"Aug 7, 1986",17.496,28.659,14.747
"Aug 8, 1986",17.104,29.066,13.995
"Aug 9, 1986",16.984,29.638,14.109
"Aug 10, 1986",17.338,30.809,14.389
"Aug 11, 1986",13.796,31.766,16.541
"Aug 12, 1986",11.552,25.635,16.374
"Aug 13, 1986",7.56,21.453,11.53
"Aug 14, 1986",7.073,23.378,14.179
"Aug 15, 1986",6.755,17.936,14.832
"Aug 16, 1986",6.906,18.494,15.047
"Aug 17, 1986",8.224,16.555,10.176
"Aug 18, 1986",8.369,17.46,7.996
"Aug 19, 1986",10.948,22.4,8.583
"Aug 20, 1986",7.618,17.388,13.09
"Aug 21, 1986",7.069,17.353,14.1
"Aug 22, 1986",8.874,23.592,14.736
"Aug 23, 1986",10.177,21.404,14.869
"Aug 24, 1986",9.749,22.453,14.508
"Aug 25, 1986",12.117,24.879,13.726
"Aug 26, 1986",18.961,29.078,15.859
"Aug 27, 1986",20.367,28.66,15.03
"Aug 28, 1986",20.5,29.535,13.02
"Aug 29, 1986",17.862,29.882,12.551
"Aug 30, 1986",16.947,26.598,14.067
"Aug 31, 1986",17.853,26.07,15.041
"Sep 1, 1986",19.554,24.875,12.479
"Sep 2, 1986",8.935,20.28,12.382
"Sep 3, 1986",12.652,24.062,12.195
"Sep 4, 1986",7.849,21.955,16.173
"Sep 5, 1986",18.172,22.858,11.21
"Sep 6, 1986",20.279,25.419,12.15
"Sep 7, 1986",20.482,26.23,13.757
"Sep 8, 1986",20.816,26.052,14.497
"Sep 9, 1986",21.496,26.441,13.91
"Sep 10, 1986",21.79,26.692,14.185
"Sep 11, 1986",21.727,27.311,13.075
"Sep 12, 1986",22.076,29.057,12.657
"Sep 13, 1986",21.641,30.086,13.925
"Sep 14, 1986",19.134,30.584,14.722
"Sep 15, 1986",14.423,31.007,15.873
"Sep 16, 1986",15.25,29.222,19.055
"Sep 17, 1986",11.258,28.697,18.292
"Sep 18, 1986",10.567,25.609,16.552
"Sep 19, 1986",8.483,16.99,14.462
"Sep 20, 1986",20.047,25.768,14.507
"Sep 21, 1986",23.253,26.499,14.737
"Sep 22, 1986",22.579,26.732,14.666
"Sep 23, 1986",18.43,28.235,15.957
"Sep 24, 1986",8.856,19.806,14.492
"Sep 25, 1986",13.853,25.304,17.208
"Sep 26, 1986",13.529,23.581,17.094
"Sep 27, 1986",16.334,21.848,13.441
"Sep 28, 1986",8.928,15.347,11.675
"Sep 29, 1986",20.201,23.585,11.078
"Sep 30, 1986",23.971,26.702,11.185
"Oct 1, 1986",24.89,26.476,14.038
"Oct 2, 1986",23.711,29.507,13.962
"Oct 3, 1986",23.138,31.789,16.605
"Oct 4, 1986",22.744,32.413,19.003
"Oct 5, 1986",22.618,31.384,19.311
"Oct 6, 1986",24.015,34.19,18.721
"Oct 7, 1986",17.408,34.21,19.16
"Oct 8, 1986",16.903,29.687,18.049
"Oct 9, 1986",13.024,29.602,18.531
"Oct 10, 1986",17.581,25.122,18.321
"Oct 11, 1986",23.672,26.35,14.003
"Oct 12, 1986",24.362,26.637,15.014
"Oct 13, 1986",23.555,27.078,15.514
"Oct 14, 1986",24.653,27.489,15.233
"Oct 15, 1986",23.444,28.065,14.111
"Oct 16, 1986",26.037,30.577,14.892
"Oct 17, 1986",22.302,31.554,18.738
"Oct 18, 1986",9.656,22.38,18.999
"Oct 19, 1986",9.739,16.18,14.148
"Oct 20, 1986",10.035,17.788,13.77
"Oct 21, 1986",11.809,22.981,14.119
"Oct 22, 1986",25.812,27.417,18.045
"Oct 23, 1986",26.988,26.548,12.774
"Oct 24, 1986",27.428,25.114,10.431
"Oct 24, 1986",24.913,25.614,9.07
"Oct 26, 1986",25.827,27.939,13.047
"Oct 27, 1986",25.093,27.674,14.666
"Oct 28, 1986",22.044,29.251,14.963
"Oct 29, 1986",22.729,31.559,15.235
"Oct 30, 1986",24.585,33.063,18.677
"Oct 31, 1986",21.641,33.269,20.494
"Nov 1, 1986",20.859,33.776,20.086
"Nov 2, 1986",17.659,31.282,20.142
"Nov 3, 1986",17.026,30.545,19.09
"Nov 4, 1986",25.981,33.028,19.178
"Nov 5, 1986",21.669,34.715,22.174
"Nov 6, 1986",13.963,27.697,21.806
"Nov 7, 1986",23.325,29.952,19.906
"Nov 8, 1986",27.437,31.246,15.219
"Nov 9, 1986",19.926,33.029,17.996
"Nov 10, 1986",10.211,23.894,19.939
"Nov 11, 1986",12.969,20.933,15.148
"Nov 12, 1986",24.603,22.281,14.415
"Nov 13, 1986",25.985,23.651,11.315
"Nov 14, 1986",26.075,26.003,12.31
"Nov 15, 1986",27.63,28.782,14.437
"Nov 16, 1986",26.365,31.627,17.014
"Nov 17, 1986",28.052,32.928,19.394
"Nov 18, 1986",25.919,33.819,19.963
"Nov 19, 1986",22.831,34.064,20.689
"Nov 20, 1986",21.925,34.459,21.106
"Nov 21, 1986",25.424,33.127,20.793
"Nov 22, 1986",24.162,34.649,21.049
"Nov 23, 1986",12.636,30.695,21.11
"Nov 24, 1986",16.983,31.268,19.402
"Nov 25, 1986",18.901,34.851,19.871
"Nov 26, 1986",24.672,34.313,21.333
"Nov 27, 1986",20.796,33.73,23.959
"Nov 28, 1986",13.315,28.574,20.62
"Nov 29, 1986",16.919,26.041,19.863
"Nov 30, 1986",12.875,29.244,20.21
"Dec 1, 1986",11.143,24.768,20.344
"Dec 2, 1986",17.781,27.283,19.716
"Dec 3, 1986",12.359,25.481,19.787
"Dec 4, 1986",19.268,29.428,19.225
"Dec 5, 1986",19.013,29.693,20.107
"Dec 6, 1986",15.671,29.253,20.688
"Dec 7, 1986",14.005,28.497,20.56
"Dec 8, 1986",13.686,27.744,20.833
"Dec 9, 1986",14.309,25.625,19.772
"Dec 10, 1986",24.739,29.484,19.488
"Dec 11, 1986",25.687,31,20.335
"Dec 12, 1986",25.506,30.839,20.051
"Dec 13, 1986",19.792,29.021,19.265
"Dec 14, 1986",13.227,26.655,19.386
"Dec 15, 1986",26.735,31.208,20.356
"Dec 16, 1986",17.907,29.806,21.115
"Dec 17, 1986",14.38,29.015,21.34
"Dec 18, 1986",12.933,27.316,19.364
"Dec 19, 1986",11.832,25.18,18.162
"Dec 20, 1986",17.058,29.375,18.31
"Dec 21, 1986",14.913,28.367,21.547
"Dec 22, 1986",22.921,30.613,20.234
"Dec 23, 1986",29.382,29.752,19.213
"Dec 24, 1986",29.007,30.503,17.526
"Dec 25, 1986",21.805,29.098,17.825
"Dec 26, 1986",22.459,28.994,18.913
"Dec 27, 1986",21.978,29.737,19.968
"Dec 28, 1986",19.745,29.378,20.985
"Dec 29, 1986",20.071,28.016,19.857
"Dec 30, 1986",25.712,28.599,17.518
"Dec 31, 1986",28.964,29.928,17.837
"Jan 1, 1987",23.694,31.706,18.654
"Jan 2, 1987",17.627,28.422,18.797
"Jan 3, 1987",21.445,29.168,19.851
"Jan 4, 1987",23.024,29.861,21.404
"Jan 5, 1987",25.545,31.386,20.499
"Jan 6, 1987",28.311,32.172,20.446
"Jan 7, 1987",23.444,32.995,22.353
"Jan 8, 1987",21.71,31.864,21.603
"Jan 9, 1987",21.227,31.172,21.092
"Jan 10, 1987",25.286,33.112,21.068
"Jan 11, 1987",18.255,32.278,22.571
"Jan 12, 1987",19.405,31.12,22.66
"Jan 13, 1987",16.186,30.471,20.743
"Jan 14, 1987",23.642,31.889,20.41
"Jan 15, 1987",24.108,33.481,21.269
"Jan 16, 1987",24.785,32.831,19.966
"Jan 17, 1987",19.6,29.567,20.148
"Jan 18, 1987",24.575,31.13,19.662
"Jan 19, 1987",25.245,30.194,18.646
"Jan 20, 1987",26.883,30.927,19.317
"Jan 21, 1987",27.636,31.489,19.694
"Jan 22, 1987",20.909,29.584,19.949
"Jan 23, 1987",15.496,28.921,21.447
"Jan 24, 1987",18.41,29.199,21.372
"Jan 25, 1987",15.731,29.618,20.904
"Jan 26, 1987",12.486,26.277,21.224
"Jan 27, 1987",12.246,24.14,21.443
"Jan 28, 1987",22.141,28.899,20.328
"Jan 29, 1987",22.19,28.259,18.342
"Jan 30, 1987",10.995,23.672,19.176
"Jan 31, 1987",16.533,25.945,19.631
"Feb 1, 1987",14.988,27.747,20.019
"Feb 2, 1987",17.713,27.805,20.079
"Feb 3, 1987",17.175,28.937,21.403
"Feb 4, 1987",14.404,28.493,20.386
"Feb 5, 1987",14.059,28.663,21.384
"Feb 6, 1987",19.131,29.377,19.971
"Feb 7, 1987",22.708,29.864,19.217
"Feb 8, 1987",12.61,27.934,21.754
"Feb 9, 1987",20.469,26.161,19.76
"Feb 10, 1987",27.144,26.011,13.023
"Feb 11, 1987",26.878,27.231,15.326
"Feb 12, 1987",24.985,26.519,16.601
"Feb 13, 1987",13.955,22.484,17.45
"Feb 14, 1987",18.269,25.632,16.181
"Feb 15, 1987",20.616,27.895,17.356
"Feb 16, 1987",15.957,27.44,18.728
"Feb 17, 1987",17.631,26.527,19.247
"Feb 18, 1987",10.621,23.732,18.853
"Feb 19, 1987",17.001,27.858,18.382
"Feb 20, 1987",16.827,26.896,19.816
"Feb 21, 1987",17.729,28.6,19.712
"Feb 22, 1987",19.118,30.968,19.25
"Feb 23, 1987",25.426,33.035,19.633
"Feb 24, 1987",24.824,31.911,21.748
"Feb 25, 1987",18.277,31.428,19.52
"Feb 26, 1987",18.458,29.658,18.97
"Feb 27, 1987",19.206,29.769,19.733
"Feb 28, 1987",19.184,31.635,20.069
"Mar 1, 1987",22.041,30.852,19.938
"Mar 2, 1987",23.618,31.207,20.304
"Mar 3, 1987",24.152,31.348,19.02
"Mar 4, 1987",25.781,32.3,18.064
"Mar 5, 1987",24.69,33.213,17.596
"Mar 6, 1987",17.518,32.51,20.643
"Mar 7, 1987",11.398,26.653,20.908
"Mar 8, 1987",16.031,29.077,19.508
"Mar 9, 1987",17.841,29.439,20.356
"Mar 10, 1987",21.112,23.176,15.782
"Mar 11, 1987",25.598,22.288,8.744
"Mar 12, 1987",25.146,24.511,9.209
"Mar 13, 1987",23.765,26.904,10.639
"Mar 14, 1987",24.015,28.846,13.87
"Mar 15, 1987",23.662,30.452,14.208
"Mar 16, 1987",23.725,30.085,17.814
"Mar 17, 1987",21.903,30.453,17.953
"Mar 18, 1987",18.367,30.448,17.976
"Mar 19, 1987",21.648,29.182,16.079
"Mar 20, 1987",22.102,30.264,16.22
"Mar 21, 1987",21.386,30.588,18.499
"Mar 22, 1987",20.599,31.918,18.964
"Mar 23, 1987",20.989,33.203,19.694
"Mar 24, 1987",22.806,32.575,18.976
"Mar 25, 1987",21.571,32.914,20.068
"Mar 26, 1987",9.968,27.652,19.582
"Mar 27, 1987",12.2,27.583,18.685
"Mar 28, 1987",13.305,29.423,20.834
"Mar 29, 1987",21.668,30.028,20.426
"Mar 30, 1987",22.518,30.52,17.927
"Mar 31, 1987",21.925,32.496,18.043
"Apr 1, 1987",16.86,30.226,21.375
"Apr 2, 1987",11.267,28.362,20.779
"Apr 3, 1987",10.668,23.461,18.878
"Apr 4, 1987",15.81,25.951,17.377
"Apr 5, 1987",20.358,26.773,15.598
"Apr 6, 1987",13.578,24.502,16.208
"Apr 7, 1987",19.198,28.035,15.868
"Apr 8, 1987",17.068,31.321,15.871
"Apr 9, 1987",17.477,31.553,18.861
"Apr 10, 1987",11.171,26.55,18.16
"Apr 11, 1987",17.958,30.195,18.12
"Apr 12, 1987",15.435,30.478,20.034
"Apr 13, 1987",19.258,31.928,19.55
"Apr 14, 1987",10.462,26.511,19.338
"Apr 15, 1987",16.445,30.907,16.931
"Apr 16, 1987",18.497,30.991,18.245
"Apr 17, 1987",19.496,31.067,19.11
"Apr 18, 1987",18.857,31.19,18.9
"Apr 19, 1987",19.494,31.003,19.754
"Apr 20, 1987",17.242,30.179,18.364
"Apr 21, 1987",14.058,25.134,17.844
"Apr 22, 1987",13.211,26.942,17.714
"Apr 23, 1987",16.177,29.237,17.887
"Apr 24, 1987",17.376,28.596,18.709
"Apr 25, 1987",16.142,26.731,17.692
"Apr 26, 1987",13.658,25.765,16.178
"Apr 27, 1987",13.913,25.896,14.64
"Apr 28, 1987",13.424,25.816,16.184
"Apr 29, 1987",15.713,27.094,17.128
"Apr 30, 1987",17.257,26.44,16.934
"May 1, 1987",17.412,26.843,15.537
"May 2, 1987",14.933,26.057,17.555
"May 3, 1987",18.094,25.205,11.975
"May 4, 1987",6.974,19.087,12.882
"May 5, 1987",6.452,17.881,15.914
"May 6, 1987",12.286,26.289,16.531
"May 7, 1987",11.52,29.041,20.663
"May 8, 1987",6.941,24.252,16.909
"May 9, 1987",16.551,21.846,10.995
"May 10, 1987",14.052,20.983,8.24
"May 11, 1987",6.632,17.286,11.775
"May 12, 1987",14.332,25.726,12.545
"May 13, 1987",14.966,28.943,16.712
"May 14, 1987",12.03,27.57,17.972
"May 15, 1987",6.431,19.932,15.196
"May 16, 1987",14.653,21.44,10.039
"May 17, 1987",6.322,16.712,10.597
"May 18, 1987",7.008,20.275,13.784
"May 19, 1987",6.529,21.066,15.909
"May 20, 1987",6.705,21.702,17.147
"May 21, 1987",9.94,18.608,13.8
"May 22, 1987",13.19,18.996,9.206
"May 23, 1987",14.106,20.635,7.791
"May 24, 1987",10.797,19.82,12.069
"May 25, 1987",16.335,18.268,6.468
"May 26, 1987",16.145,18.916,4.419
"May 27, 1987",15.326,21.649,8.128
"May 28, 1987",6.538,18.265,11.677
"May 29, 1987",11.949,22.342,12.596
"May 30, 1987",15.24,20.561,10.081
"May 31, 1987",11.541,21.429,10.203
"Jun 1, 1987",11.253,22.367,12.601
"Jun 2, 1987",11.204,25.541,14.23
"Jun 3, 1987",13.986,26.135,15.051
"Jun 4, 1987",14.307,26.468,14.648
"Jun 5, 1987",7.244,24.828,14.308
"Jun 6, 1987",5.51,19.997,16.999
"Jun 7, 1987",8.547,22.462,15.011
"Jun 8, 1987",13.81,22.13,12.107
"Jun 9, 1987",13.098,22.157,12.557
"Jun 10, 1987",14.905,22.999,10.317
"Jun 11, 1987",15.384,25.459,9.911
"Jun 12, 1987",8.949,22.426,13.296
"Jun 13, 1987",7.155,25.214,16.289
"Jun 14, 1987",5.498,24.233,16.378
"Jun 15, 1987",5.666,17.666,12.525
"Jun 16, 1987",14.576,18.217,6.845
"Jun 17, 1987",14.333,18.26,5.657
"Jun 18, 1987",14.801,19.83,3.849
"Jun 19, 1987",13.797,21.037,4.958
"Jun 20, 1987",14.403,21.731,5.431
"Jun 21, 1987",14.142,23.177,8.827
"Jun 22, 1987",9.756,25.371,11.665
"Jun 23, 1987",13.385,21.403,11.314
"Jun 24, 1987",13.107,16.753,6.04
"Jun 25, 1987",13.2,17.572,5.063
"Jun 26, 1987",14.839,22.167,6.269
"Jun 27, 1987",15.173,21.594,7.172
"Jun 28, 1987",14.208,21.548,7.207
"Jun 29, 1987",14.549,22.715,10.361
"Jun 30, 1987",15.27,24.726,10.409
"Jul 1, 1987",15.324,25.883,11.53
"Jul 2, 1987",14.781,25.863,12.245
"Jul 3, 1987",12.502,25.612,13.609
"Jul 4, 1987",9.957,26.514,15.87
"Jul 5, 1987",11.617,23.189,12.863
"Jul 6, 1987",12.878,24.511,13.202
"Jul 7, 1987",12.611,25.435,14.62
"Jul 8, 1987",6.717,20.043,13.973
"Jul 9, 1987",15.248,23.29,12.606
"Jul 10, 1987",13.538,24.547,13.717
"Jul 11, 1987",8.004,24.285,14.7
"Jul 12, 1987",15.302,26.528,13.02
"Jul 13, 1987",15.406,29.381,13.414
"Jul 14, 1987",15.358,28.892,17.449
"Jul 15, 1987",15.856,29.259,15.578
"Jul 16, 1987",15.961,29.313,15.106
"Jul 17, 1987",15.654,28.992,14.979
"Jul 18, 1987",14.998,29.163,16.29
"Jul 19, 1987",11.912,26.559,15.176
"Jul 20, 1987",13.728,25.19,12.963
"Jul 21, 1987",12.347,27.409,14.651
"Jul 22, 1987",11.663,22.583,13.072
"Jul 23, 1987",14.807,24.648,11.515
"Jul 24, 1987",15.12,26.774,14.532
"Jul 25, 1987",15.652,25.094,15.337
"Jul 26, 1987",15.035,27.566,15.047
"Jul 27, 1987",14.531,27.932,15.779
"Jul 28, 1987",16.06,27.808,14.864
"Jul 29, 1987",11.981,26.917,14.999
"Jul 30, 1987",9.332,17.954,12.316
"Jul 31, 1987",14.594,19.265,8.842
"Aug 1, 1987",15.906,19.517,7.931
"Aug 2, 1987",17.216,23.568,7.831
"Aug 3, 1987",17.645,22.938,9.355
"Aug 4, 1987",15.05,22.82,9.415
"Aug 5, 1987",10.323,24.35,12.282
"Aug 6, 1987",6.598,16.595,8.386
"Aug 7, 1987",9.515,11.011,4.386
"Aug 8, 1987",16.818,17.516,4.104
"Aug 9, 1987",18.333,22.398,5.048
"Aug 10, 1987",17.747,26.145,9.489
"Aug 11, 1987",15.458,29.79,13.435
"Aug 12, 1987",13.039,30.953,16.439
"Aug 13, 1987",14.283,31.61,18.393
"Aug 14, 1987",12.922,30.442,18.184
"Aug 15, 1987",14.298,31.139,18.279
"Aug 16, 1987",12.105,30.613,18.968
"Aug 17, 1987",17.226,23.88,15.313
"Aug 18, 1987",15.923,21.577,9.51
"Aug 19, 1987",9.326,18.636,10.199
"Aug 20, 1987",19.369,20.393,6.914
"Aug 21, 1987",19.437,20.971,6.654
"Aug 22, 1987",19.847,20.996,7.647
"Aug 23, 1987",19.735,19.755,10.904
"Aug 24, 1987",18.892,25.899,10.741
"Aug 25, 1987",15.653,27.664,13.178
"Aug 26, 1987",16.559,31.344,15.354
"Aug 27, 1987",16.567,29.519,16.475
"Aug 28, 1987",18.082,32.036,17.054
"Aug 29, 1987",16.109,32.404,15.612
"Aug 30, 1987",7.522,26.873,15.924
"Aug 31, 1987",18.037,23.95,13.022
"Sep 1, 1987",11.079,23.587,10.269
"Sep 2, 1987",13.115,28.805,12.588
"Sep 3, 1987",19.86,25.207,13.288
"Sep 4, 1987",21.573,24.983,8.92
"Sep 5, 1987",8.382,18.514,12.425
"Sep 6, 1987",14.162,23.192,10.915
"Sep 7, 1987",11.659,22.273,12.94
"Sep 8, 1987",13.332,24.218,14.748
"Sep 9, 1987",18.998,28.813,15.068
"Sep 10, 1987",10.692,31.531,18.16
"Sep 11, 1987",8.011,26.995,16.036
"Sep 12, 1987",10.094,21.521,14.083
"Sep 13, 1987",15.768,26.567,14.449
"Sep 14, 1987",19.524,32.3,17.557
"Sep 15, 1987",20.287,34.115,19.364
"Sep 16, 1987",9.469,27.056,19.918
"Sep 17, 1987",13.823,24.532,14.998
"Sep 18, 1987",12.876,25.008,14.989
"Sep 19, 1987",19.507,26.06,16.1
"Sep 20, 1987",17.506,23.951,12.552
"Sep 21, 1987",9.085,19.592,12.429
"Sep 22, 1987",18.339,24.707,14.46
"Sep 23, 1987",13.693,21.174,13.786
"Sep 24, 1987",21.337,25.312,13.024
"Sep 25, 1987",23.327,24.868,12.331
"Sep 26, 1987",21.959,29.186,11.517
"Sep 27, 1987",9.203,25.386,15.841
"Sep 28, 1987",17.844,26.284,12.71
"Sep 29, 1987",18.538,27.628,13.278
"Sep 30, 1987",21.583,34.065,15.592
"Oct 1, 1987",9.086,25.986,17.019
"Oct 2, 1987",24.539,25.339,13.98
"Oct 3, 1987",25.006,22.854,10.737
"Oct 4, 1987",21.365,25.372,10.837
"Oct 5, 1987",11.218,22.441,14.974
"Oct 6, 1987",24.067,27.646,13.993
"Oct 7, 1987",24.75,29.897,14.076
"Oct 8, 1987",15.429,28.962,14.983
"Oct 9, 1987",25.314,32.498,15.096
"Oct 10, 1987",25.166,33.471,17.274
"Oct 11, 1987",25.714,35.711,17.732
"Oct 12, 1987",16.991,34.038,19.722
"Oct 13, 1987",10.9,26.887,19.027
"Oct 14, 1987",14.125,24.485,17.464
"Oct 15, 1987",22.313,30.379,16.321
"Oct 16, 1987",13.468,30.24,20.081
"Oct 17, 1987",15.75,30.204,21.282
"Oct 18, 1987",17.344,31.992,18.611
"Oct 19, 1987",9.582,21.761,17.301
"Oct 20, 1987",9.839,20.164,16.7
"Oct 21, 1987",9.89,19.043,15.929
"Oct 22, 1987",23.571,27.749,14.106
